account_external_id,recency_days,frequency,monetary_total,monetary_avg,monetary_max,monetary_std,avg_discount_pct,avg_quantity,return_rate,category_diversity,spend_2022,spend_2023,spend_2024,spend_trend_2y,spend_trend_1y,login_count_30d,login_count_90d,email_open_rate,app_usage_score,support_tickets,days_since_login,age,tenure_days,loyalty_tier_enc,is_cz,campaign_opt_in,channel_Mobile App,channel_Store,channel_Web,clv_2025,loyalty_tier_label
ACC-00933,112,1,5010.39,5010.39,5010.39,0.0,0.0,3.0,0.0,1,0.0,0.0,5010.39,5010.39,5010.39,4,11,0.03,20.2,3,49,32,141,1,1,1,0,0,1,0.0,Bronze
ACC-00934,120,11,92230.48,8384.58909090909,20700.33,6114.469116139937,4.090909090909091,1.8181818181818181,0.0,4,19421.8,49339.96,23468.72,0.2083592478942275,-0.5243359675206968,8,28,0.43,67.2,1,27,24,1016,1,1,0,1,0,0,4494.139999999999,Bronze
ACC-00935,244,25,175452.56,7018.1024,19651.85,5439.5259672253615,3.4,1.4,0.0,5,52306.04,96368.21,26778.31,-0.4880362184516654,-0.7221175726147387,25,37,0.56,83.0,0,16,41,1291,2,0,0,0,1,0,0.0,Silver
ACC-00936,214,1,38337.7,38337.7,38337.7,0.0,0.0,2.0,0.0,1,0.0,0.0,38337.7,38337.7,38337.7,11,36,0.33,54.1,0,3,49,222,2,1,1,0,0,1,21680.47,Silver
ACC-00937,999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,23,0.09,41.7,3,93,42,84,1,0,0,0,0,0,6938.389999999999,Bronze
ACC-00938,182,4,11836.029999999999,2959.0074999999997,4557.06,1935.4633740679087,3.75,2.0,0.2,3,0.0,6667.380000000001,5168.65,5168.65,-0.22475173880312777,8,35,0.32,45.9,4,0,18,487,2,0,1,0,1,0,23740.64,Silver
ACC-00939,663,11,119349.69,10849.971818181819,51574.71,15427.133447302398,1.3636363636363635,1.7272727272727273,0.08333333333333333,5,113103.36,6246.33,0.0,-0.9999911586078556,-0.9998399316187876,14,36,0.36,58.1,2,100,31,1248,3,1,1,1,0,0,0.0,Gold
ACC-00940,667,1,962.62,962.62,962.62,0.0,0.0,1.0,0.0,1,0.0,962.62,0.0,0.0,-0.9989622465287147,1,20,0.3,10.4,1,32,28,735,3,1,0,0,0,0,0.0,Gold
ACC-00941,468,5,29267.95,5853.59,17009.9,7495.425141067717,10.0,1.2,0.0,3,18761.67,10506.28,0.0,-0.9999467026814414,-0.9999048278907576,1,10,0.24,34.7,6,8,40,1241,1,1,1,0,0,1,0.0,Bronze
ACC-00942,33,11,52849.34,4804.485454545455,12688.74,4396.622404474516,2.272727272727273,1.4545454545454546,0.0,5,0.0,12287.5,40561.84,40561.84,2.300878056719697,21,53,0.59,87.0,0,14,39,419,2,0,0,1,0,0,19824.329999999998,Silver
ACC-00943,148,2,16491.46,8245.73,11447.68,4528.241116040533,0.0,1.5,0.0,2,0.0,0.0,16491.46,16491.46,16491.46,1,9,0.01,14.7,1,2,30,248,2,0,0,1,0,0,2124.0,Silver
ACC-00944,67,7,25247.440000000002,3606.777142857143,13045.53,4309.825784447728,7.857142857142857,1.7142857142857142,0.0,4,1493.31,8579.97,15174.16,9.155295755231512,0.7684667351126971,11,31,0.38,62.6,1,32,31,885,1,1,1,0,0,0,336.09,Bronze
ACC-00945,710,2,983.23,491.615,695.55,288.4076428425571,12.5,1.5,0.0,2,287.68,695.55,0.0,-0.9965359567687405,-0.9985643528820616,3,18,0.06,27.6,2,81,43,931,1,1,1,1,0,0,0.0,Bronze
ACC-00946,275,8,73964.35,9245.54375,38897.4,12477.0965795595,3.75,1.75,0.0,5,47915.12,14660.96,11388.27,-0.7623081752028337,-0.22320958453030829,8,34,0.4,42.0,1,43,37,1205,3,1,1,0,0,0,0.0,Gold
ACC-00947,999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6,16,0.14,27.8,4,54,41,13,3,1,1,0,0,1,7882.25,Gold
ACC-00948,51,1,3705.75,3705.75,3705.75,0.0,5.0,1.0,0.0,1,0.0,0.0,3705.75,3705.75,3705.75,11,39,0.45,57.1,4,21,32,116,2,1,1,1,0,0,38283.659999999996,Silver
ACC-00949,2,4,18145.28,4536.32,5913.58,1217.2180746823199,11.25,1.5,0.2,2,0.0,0.0,18145.28,18145.28,18145.28,7,16,0.18,40.5,2,73,18,352,2,0,0,0,0,0,0.0,Silver
ACC-00950,89,8,28649.65,3581.20625,9091.12,2572.290935066791,6.25,1.25,0.0,4,0.0,9091.12,19558.53,19558.53,1.151261751934642,11,35,0.45,40.4,2,82,27,415,2,1,0,0,0,1,0.0,Silver
ACC-00951,315,4,25687.98,6421.995,8458.15,2333.722480509054,5.0,1.25,0.0,3,0.0,12456.61,13231.369999999999,13231.369999999999,0.06219170450832851,1,17,0.07,33.9,3,110,41,628,2,1,1,0,0,0,3286.8,Silver
ACC-00952,468,7,35059.68,5008.5257142857145,11676.54,3820.449555972252,3.5714285714285716,1.2857142857142858,0.0,5,7429.01,27630.670000000002,0.0,-0.9998654106791243,-0.9999638096430654,10,32,0.58,66.5,1,83,28,1169,2,1,1,0,0,0,0.0,Silver
ACC-00953,79,1,1095.45,1095.45,1095.45,0.0,10.0,1.0,0.0,1,0.0,0.0,1095.45,1095.45,1095.45,6,14,0.0,11.0,6,15,39,121,1,1,1,0,0,0,468.98,Bronze
ACC-00954,4,2,4801.95,2400.975,3872.05,2080.414216268001,0.0,1.0,0.0,2,0.0,0.0,4801.95,4801.95,4801.95,7,32,0.28,47.7,4,70,48,138,1,1,1,0,0,0,80983.89,Bronze
ACC-00955,57,2,20407.07,10203.535,15733.39,7820.395938956671,5.0,1.0,0.0,2,0.0,0.0,20407.07,20407.07,20407.07,11,26,0.53,67.1,0,100,38,342,2,1,0,0,0,1,31652.24,Silver
ACC-00956,370,5,23772.11,4754.4220000000005,10239.42,3773.021570832852,5.0,1.2,0.0,4,0.0,23772.11,0.0,0.0,-0.9999579356676513,3,8,0.1,33.6,0,88,53,750,3,0,1,0,1,0,0.0,Gold
ACC-00957,72,2,5483.27,2741.635,3103.43,511.65539579877355,2.5,1.0,0.0,2,0.0,0.0,5483.27,5483.27,5483.27,1,17,0.3,41.9,5,111,24,159,1,1,0,0,0,0,0.0,Bronze
ACC-00958,15,1,7887.54,7887.54,7887.54,0.0,0.0,2.0,0.0,1,0.0,0.0,7887.54,7887.54,7887.54,13,26,0.34,69.7,4,42,42,121,1,1,1,1,0,0,35887.53,Bronze
ACC-00959,14,6,40211.33,6701.888333333333,13942.44,4821.790420963635,2.5,1.6666666666666667,0.14285714285714285,5,0.0,16771.14,23440.19,23440.19,0.3976266594483471,13,40,0.57,42.7,3,17,27,511,2,1,1,0,0,0,8543.150000000001,Silver
ACC-00960,467,4,6755.98,1688.995,2759.96,1225.8143168386748,5.0,1.0,0.2,2,2759.96,3996.02,0.0,-0.9996378071395456,-0.9997498136111403,2,18,0.05,12.2,2,31,23,901,1,0,0,0,0,0,0.0,Bronze
ACC-00961,69,4,20514.16,5128.54,9456.07,3384.11350320878,3.75,1.5,0.0,3,0.0,0.0,20514.16,20514.16,20514.16,13,30,0.46,57.4,3,45,33,341,1,1,0,0,0,1,5940.72,Bronze
ACC-00962,335,23,202128.99,8788.21695652174,29827.9,8397.605813183483,2.608695652173913,1.6521739130434783,0.0,6,72543.48,111230.03,18355.48,-0.7469624153347023,-0.8349697921524237,11,36,0.88,88.0,2,93,44,1247,2,1,1,1,0,0,0.0,Silver
ACC-00963,362,2,4150.36,2075.18,2580.31,714.3616967615216,12.5,1.0,0.0,2,0.0,1570.05,2580.31,2580.31,0.6430476432958849,4,21,0.05,12.0,1,110,40,478,1,1,0,0,0,1,0.0,Bronze
ACC-00964,671,5,24351.83,4870.366,15709.6,6227.831746264505,1.0,1.2,0.0,4,18706.98,5644.85,0.0,-0.9999465468746492,-0.9998228787516494,1,7,0.18,14.5,6,62,47,1275,1,1,0,0,0,0,0.0,Bronze
ACC-00965,999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6,30,0.34,63.5,2,102,50,48,3,0,0,1,0,0,89778.25,Gold
ACC-00966,162,7,65878.12,9411.16,17781.84,6884.354530460112,5.0,1.4285714285714286,0.125,4,0.0,29080.289999999997,36797.83,36797.83,0.2653781864559655,9,32,0.58,61.9,0,64,25,679,1,1,1,0,0,0,6365.58,Bronze
ACC-00967,70,7,50467.71,7209.672857142857,12844.04,3613.3406313950636,2.142857142857143,1.7142857142857142,0.0,5,0.0,32775.82,17691.89,17691.89,-0.46020114214862823,7,27,0.59,45.4,2,81,19,453,1,1,0,1,0,0,9578.48,Bronze
ACC-00968,181,23,198320.52,8622.631304347826,23889.0,6864.309742857222,2.608695652173913,1.434782608695652,0.0,6,35451.47,53380.159999999996,109488.89,2.0883571722929317,1.0510961170570292,21,53,0.61,91.9,0,18,34,803,1,1,1,0,0,0,0.0,Bronze
ACC-00969,193,1,4794.79,4794.79,4794.79,0.0,0.0,1.0,0.0,1,0.0,0.0,4794.79,4794.79,4794.79,3,18,0.02,17.2,4,25,52,246,1,0,0,0,0,0,0.0,Bronze
ACC-00970,103,4,18543.1,4635.775,10333.64,3861.199907563278,1.25,1.25,0.0,4,0.0,0.0,18543.1,18543.1,18543.1,7,18,0.46,53.8,4,86,35,310,1,1,0,1,0,0,9840.75,Bronze
ACC-00971,356,4,15107.689999999999,3776.9224999999997,5318.12,1313.9022985081501,10.0,1.25,0.0,3,5318.12,6188.389999999999,3601.18,-0.32278647595842924,-0.41800726727512727,3,13,0.02,35.3,2,59,33,1131,1,1,0,0,0,1,0.0,Bronze
ACC-00972,160,4,11778.7,2944.675,4136.22,994.1133954936932,5.0,1.0,0.0,4,0.0,6636.39,5142.3099999999995,5142.3099999999995,-0.22510052897298496,12,33,0.49,57.2,1,103,31,514,2,1,0,1,0,0,12661.25,Silver
ACC-00973,77,6,21609.260000000002,3601.5433333333335,7525.63,2882.542470997898,6.666666666666667,1.1666666666666667,0.0,3,0.0,1547.44,20061.82,20061.82,11.956795226163106,9,27,0.28,50.7,2,106,36,496,3,1,1,1,0,0,0.0,Gold
ACC-00974,40,6,35793.67,5965.611666666667,21843.7,7845.0416200895115,4.166666666666667,1.3333333333333333,0.0,5,0.0,0.0,35793.67,35793.67,35793.67,11,33,0.44,57.3,0,20,18,276,1,1,1,1,0,0,14630.93,Bronze
ACC-00975,210,25,215913.58,8636.5432,36280.55,8214.663319509165,3.0,1.92,0.0,6,57642.68,156426.41,1844.49,-0.967984521460115,-0.9882022594377802,16,48,0.63,76.7,2,46,31,1108,3,1,1,0,0,0,0.0,Gold
ACC-00976,315,10,39651.0,3965.1,10663.34,3399.448190002476,5.0,1.4,0.09090909090909091,6,0.0,37394.46,2256.54,2256.54,-0.9396306396551881,12,40,0.34,63.4,3,90,44,721,1,1,1,0,1,0,2871.32,Bronze
ACC-00977,1060,1,3443.0,3443.0,3443.0,0.0,0.0,1.0,0.0,1,3443.0,0.0,0.0,-0.9997096399535423,0.0,5,20,0.21,32.7,6,20,32,1198,1,1,0,0,0,1,0.0,Bronze
ACC-00978,51,7,47100.54,6728.648571428572,18137.82,6895.375847016194,3.5714285714285716,1.5714285714285714,0.0,4,0.0,2436.64,44663.9,44663.9,17.32300913998786,14,31,0.44,54.6,3,100,25,466,1,1,1,0,1,0,23066.739999999998,Bronze
ACC-00979,764,11,79963.54000000001,7269.412727272728,34242.94,9378.19996924686,3.1818181818181817,1.4545454545454546,0.08333333333333333,5,79963.54000000001,0.0,0.0,-0.999987494456918,0.0,10,36,0.48,45.5,1,113,46,1317,2,0,1,0,0,1,0.0,Silver
ACC-00980,419,9,67313.19,7479.243333333334,18638.5,5630.858486387755,2.2222222222222223,1.5555555555555556,0.0,4,19293.16,48020.03,0.0,-0.9999481708454786,-0.9999791757902735,13,28,0.56,47.3,4,74,24,826,1,1,1,0,0,1,0.0,Bronze
ACC-00981,112,10,113572.27,11357.227,35488.48,10791.469309588992,2.5,1.7,0.0,5,0.0,14609.8,98962.47,98962.47,5.77330946970734,23,34,0.88,75.2,2,96,48,424,2,1,1,0,0,0,93001.28,Silver
ACC-00982,852,2,12602.449999999999,6301.224999999999,9748.72,4875.4941852134325,0.0,1.0,0.0,2,12602.449999999999,0.0,0.0,-0.999920656645601,0.0,7,14,0.19,32.0,4,87,38,1456,1,1,0,0,1,0,0.0,Bronze
ACC-00983,78,4,38136.41,9534.1025,14903.59,5466.891519107698,1.25,1.0,0.0,2,0.0,0.0,38136.41,38136.41,38136.41,7,17,0.28,40.7,3,106,30,142,2,0,0,1,0,0,18149.22,Silver
ACC-00984,99,2,15211.99,7605.995,14727.64,10071.52694540654,2.5,1.5,0.0,2,0.0,0.0,15211.99,15211.99,15211.99,6,31,0.44,64.3,2,24,40,170,2,1,1,0,0,0,24203.61,Silver
ACC-00985,999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7,17,0.27,32.9,2,96,25,23,2,1,0,0,1,0,6253.34,Silver
ACC-00986,729,9,37544.57,4171.618888888889,18876.3,5683.4910091761485,1.1111111111111112,1.2222222222222223,0.0,5,37098.84,445.73,0.0,-0.9999730457058575,-0.9977615114274841,6,31,0.28,47.4,1,88,52,1354,1,1,1,0,0,1,0.0,Bronze
ACC-00987,58,13,72268.63,5559.125384615385,16626.46,4248.146222041279,3.076923076923077,1.6923076923076923,0.0,6,0.0,24339.54,47929.09,47929.09,0.9691465349577287,10,25,0.45,42.4,1,9,37,616,3,1,1,1,0,0,0.0,Gold
ACC-00988,429,2,6759.48,3379.74,4860.04,2093.4603363808924,10.0,1.0,0.0,2,0.0,6759.48,0.0,0.0,-0.9998520815090053,5,18,0.06,21.3,3,72,32,523,1,1,1,0,1,0,0.0,Bronze
ACC-00989,126,11,59390.21,5399.11,17055.6,5179.739839210073,5.0,1.3636363636363635,0.0,5,23449.89,16051.23,19889.089999999997,-0.15184071905160115,0.239085784342736,8,25,0.47,64.0,3,80,33,1114,2,0,1,0,1,0,3847.2700000000004,Silver
ACC-00990,83,13,108974.61,8382.662307692308,23254.8,6915.885820075346,3.076923076923077,1.6923076923076923,0.07142857142857142,6,0.0,31021.59,77953.02,77953.02,1.5128146940664853,25,49,0.56,96.6,2,4,44,485,2,0,0,1,0,0,9732.46,Silver
ACC-00991,174,6,26576.34,4429.39,10955.42,3890.1235428094055,1.6666666666666667,1.5,0.0,3,7407.36,16877.84,2291.14,-0.6906008887257098,-0.8642003834386723,8,32,0.47,60.4,4,3,21,767,1,1,1,0,0,1,0.0,Bronze
ACC-00992,1044,1,405.3,405.3,405.3,0.0,15.0,1.0,0.0,1,405.3,0.0,0.0,-0.9975387644597588,0.0,1,18,0.22,21.5,2,111,27,1048,2,1,0,0,0,1,0.0,Silver
ACC-00993,599,4,9513.51,2378.3775,5497.28,2104.873532643945,6.25,1.25,0.0,3,4016.23,5497.28,0.0,-0.9997510722562561,-0.9998181249408906,6,24,0.02,15.5,2,98,18,1197,1,0,1,0,0,0,0.0,Bronze
ACC-00994,236,3,6353.82,2117.94,4191.41,1820.2442700637735,3.3333333333333335,1.3333333333333333,0.0,3,4191.41,0.0,2162.41,-0.48396984073599675,2162.41,4,21,0.01,18.4,4,11,62,835,1,1,0,0,0,0,2864.4,Bronze
ACC-00995,683,3,3350.89,1116.9633333333334,2565.69,1284.5088136845668,5.0,1.0,0.0,3,0.0,3350.89,0.0,0.0,-0.9997016608540257,4,18,0.27,11.6,6,1,39,708,1,1,0,1,0,0,0.0,Bronze
ACC-00996,938,2,7590.139999999999,3795.0699999999997,6407.61,3694.6895002422057,12.5,1.0,0.0,2,7590.139999999999,0.0,0.0,-0.9998682674802467,0.0,5,17,0.28,34.8,6,84,31,1349,2,0,0,0,0,1,0.0,Silver
ACC-00997,469,2,1437.8,718.9,1019.68,425.3671552905795,7.5,1.0,0.0,2,0.0,1437.8,0.0,0.0,-0.9993049763691966,6,23,0.09,41.3,6,94,18,487,1,0,1,1,0,0,0.0,Bronze
ACC-00998,477,3,12175.7,4058.566666666667,8867.94,4166.341454685793,6.666666666666667,1.3333333333333333,0.25,3,3307.76,8867.94,0.0,-0.9996977719749996,-0.9998872469539765,0,19,0.29,25.7,0,108,27,1090,2,1,0,0,0,1,0.0,Silver
ACC-00999,89,7,44945.48,6420.782857142857,13863.68,4059.169843989919,5.0,1.4285714285714286,0.0,5,1471.6,31639.260000000002,11834.619999999999,7.037226673910091,-0.6259316453151776,6,28,0.37,59.0,2,57,34,915,1,1,0,0,0,0,0.0,Bronze
ACC-01000,1024,2,3228.6800000000003,1614.3400000000001,2857.67,1758.3341485053402,7.5,1.0,0.0,2,3228.6800000000003,0.0,0.0,-0.9996903718015407,0.0,2,8,0.06,22.5,4,82,46,1123,1,1,0,0,0,1,0.0,Bronze
ACC-01001,208,2,12784.619999999999,6392.3099999999995,7797.47,1987.196329304179,2.5,1.0,0.0,2,0.0,4987.15,7797.47,7797.47,0.5633992562372825,5,20,0.0,30.9,5,15,46,423,2,1,0,1,0,0,0.0,Silver
ACC-01002,184,24,175798.77,7324.94875,30752.24,7467.084378594245,2.2916666666666665,1.6666666666666667,0.0,5,91474.14,66085.18,18239.45,-0.8005966429786279,-0.7239899476713588,18,31,0.82,79.7,2,54,47,1042,2,1,1,0,0,0,0.0,Silver
ACC-01003,766,4,32149.16,8037.29,13705.32,4424.7209151387915,1.25,1.25,0.2,4,32149.16,0.0,0.0,-0.9999688959557278,0.0,5,10,0.2,35.7,5,82,38,1356,1,1,1,0,1,0,0.0,Bronze
ACC-01004,8,11,56328.97,5120.8154545454545,8227.56,1914.871479313239,4.090909090909091,1.5454545454545454,0.0,5,15755.48,16310.32,24263.17,0.5399486433518146,0.48756630364679243,5,30,0.39,43.3,1,91,43,820,1,1,1,0,0,1,0.0,Bronze
ACC-01005,180,12,80153.8,6679.483333333334,36172.1,10271.11526870408,4.166666666666667,1.5833333333333333,0.0,5,473.91,47507.369999999995,32172.52,66.74656250658019,-0.3227820697700215,8,36,0.55,49.1,4,6,32,832,3,1,1,0,0,0,0.0,Gold
ACC-01006,35,12,91655.1,7637.925,35574.48,10196.80555636956,2.0833333333333335,1.8333333333333333,0.0,6,0.0,22618.420000000002,69036.68,69036.68,2.0521419205266973,14,25,0.31,67.4,1,86,37,666,2,1,1,1,0,0,9930.03,Silver
ACC-01007,152,11,80155.44,7286.858181818182,18730.59,6283.297108348162,4.545454545454546,1.1818181818181819,0.0,5,8727.050000000001,18438.9,52989.49,5.071286255234559,1.8736864082777018,10,36,0.47,46.9,2,97,55,995,2,1,0,0,1,0,3340.66,Silver
ACC-01008,66,3,18511.809999999998,6170.603333333333,11597.89,4769.828666287011,6.666666666666667,1.0,0.0,3,0.0,0.0,18511.809999999998,18511.809999999998,18511.809999999998,7,27,0.54,44.1,1,47,32,323,1,0,1,0,0,1,36430.46,Bronze
ACC-01009,677,7,16208.380000000001,2315.4828571428575,3808.6,1131.3618349981919,2.857142857142857,1.4285714285714286,0.2222222222222222,3,13250.16,2958.22,0.0,-0.999924534908642,-0.9996620731138611,9,25,0.5,64.4,3,111,27,1274,2,1,1,1,0,0,0.0,Silver
ACC-01010,21,2,8483.57,4241.785,4925.75,967.2725791885136,7.5,1.0,0.0,2,0.0,0.0,8483.57,8483.57,8483.57,10,26,0.25,61.2,3,34,49,147,1,0,1,1,0,0,65046.78999999999,Bronze
ACC-01011,6,10,221798.96,22179.896,70598.86,22456.16288331864,1.0,2.1,0.0,4,0.0,0.0,221798.96,221798.96,221798.96,12,43,0.62,95.8,0,90,39,390,2,1,1,1,0,0,47068.46,Silver
ACC-01012,88,6,27001.89,4500.315,6812.88,2130.690513244474,5.0,1.1666666666666667,0.14285714285714285,3,0.0,23234.2,3767.6899999999996,3767.6899999999996,-0.8378025581875775,10,26,0.35,45.0,2,41,38,728,1,0,1,0,1,0,0.0,Bronze
ACC-01013,263,8,46627.67,5828.45875,15146.91,5620.313857927554,5.0,1.625,0.0,4,0.0,20422.28,26205.39,26205.39,0.283162645765029,9,19,0.28,61.6,0,58,27,737,3,1,0,1,0,0,0.0,Gold
ACC-01014,693,12,85070.12,7089.176666666666,19817.74,6326.901333856212,2.0833333333333335,1.5,0.0,6,62324.76,22745.36,0.0,-0.9999839552698595,-0.9999560369219515,5,17,0.52,69.4,2,115,40,1200,2,0,1,0,0,0,0.0,Silver
ACC-01015,74,24,138958.84,5789.951666666667,40054.2,7969.656509495558,1.875,1.5416666666666667,0.04,6,79000.42,49142.94,10815.48,-0.8630849926494992,-0.7799020591348599,24,63,0.66,84.1,0,60,43,1073,2,1,1,1,0,0,0.0,Silver
ACC-01016,270,3,15131.949999999999,5043.983333333333,8195.47,3503.7650149708,6.666666666666667,1.3333333333333333,0.0,1,13860.86,0.0,1271.09,-0.9082309300483484,1271.09,6,25,0.26,39.0,6,81,53,1045,1,1,1,0,0,1,4577.53,Bronze
ACC-01017,72,9,38407.79,4267.532222222222,12126.58,3314.712364718762,0.5555555555555556,1.5555555555555556,0.0,6,5044.94,15316.84,18046.01,2.576540743647368,0.17816937636115784,6,29,0.33,42.1,2,14,58,829,2,1,0,1,0,0,0.0,Silver
ACC-01018,122,4,20961.17,5240.2925,14752.13,6396.171255500564,12.5,1.25,0.0,3,0.0,932.54,20028.629999999997,20028.629999999997,20.455566981596927,1,9,0.07,37.8,5,46,27,504,2,1,0,1,0,0,1078.44,Silver
ACC-01019,12,3,16872.77,5624.256666666667,7935.39,3060.969573228936,1.6666666666666667,1.6666666666666667,0.0,3,0.0,0.0,16872.77,16872.77,16872.77,4,17,0.04,49.1,4,31,34,215,3,1,0,0,1,0,975.28,Gold
ACC-01020,6,9,73640.16,8182.240000000001,18349.11,5488.236741632051,2.7777777777777777,1.6666666666666667,0.0,5,0.0,24831.230000000003,48808.93,48808.93,0.9655878670582543,8,34,0.29,41.7,3,77,47,613,2,1,1,1,0,0,0.0,Silver
ACC-01021,39,2,6644.45,3322.225,4535.0,1715.1228531070306,7.5,1.0,0.0,2,0.0,0.0,6644.45,6644.45,6644.45,0,17,0.16,27.6,4,118,49,159,1,1,0,0,0,0,2694.94,Bronze
ACC-01022,269,5,6686.219999999999,1337.244,1984.78,800.5088245797168,5.0,1.2,0.0,2,4701.44,0.0,1984.78,-0.5777128469475421,1984.78,13,28,0.23,51.9,1,80,27,1426,1,1,0,0,1,0,2124.27,Bronze
ACC-01023,202,7,92724.8,13246.4,45986.34,17376.737717579017,8.571428571428571,2.0,0.125,5,0.0,39848.23,52876.56999999999,52876.56999999999,0.3269408216921629,9,32,0.55,55.9,3,84,26,638,2,1,1,0,0,0,0.0,Silver
ACC-01024,134,5,18999.8,3799.96,6156.46,2102.14319041306,0.0,1.2,0.0,4,0.0,0.0,18999.8,18999.8,18999.8,4,13,0.25,45.8,1,112,37,377,1,0,1,1,0,0,0.0,Bronze
ACC-01025,58,1,1404.4,1404.4,1404.4,0.0,10.0,1.0,0.0,1,0.0,0.0,1404.4,1404.4,1404.4,2,7,0.08,11.8,3,84,37,75,1,1,0,0,0,1,7249.52,Bronze
ACC-01026,151,16,137369.98,8585.62375,22853.07,7438.250181094901,1.875,1.5,0.0,6,1215.66,75942.91,60211.41,48.489923232456064,-0.20714630047359953,16,27,0.8,79.3,0,68,43,750,3,1,1,1,0,0,0.0,Gold
ACC-01027,327,8,62303.71,7787.96375,21825.01,6963.96796040865,3.125,1.875,0.1111111111111111,4,0.0,57782.61,4521.1,4521.1,-0.9217407842812175,9,38,0.2,51.3,4,103,28,757,1,0,1,0,0,1,0.0,Bronze
ACC-01028,7,4,11603.85,2900.9625,8922.9,4029.316387530892,10.0,1.0,0.0,3,0.0,0.0,11603.85,11603.85,11603.85,0,9,0.26,14.2,2,99,46,267,2,0,0,0,1,0,2697.89,Silver
ACC-01029,999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,15,0.22,16.7,5,109,22,47,1,1,1,0,0,0,20654.72,Bronze
ACC-01030,981,5,22555.32,4511.064,7963.56,3043.317748277363,4.0,1.4,0.0,4,22555.32,0.0,0.0,-0.999955666527164,0.0,0,6,0.22,19.3,0,87,42,1358,1,1,0,0,0,1,0.0,Bronze
ACC-01031,139,9,31483.21,3498.1344444444444,7299.85,1870.61701492523,4.444444444444445,1.2222222222222223,0.0,5,0.0,2174.19,29309.02,29309.02,12.474694164647687,8,21,0.3,42.2,2,31,46,648,1,1,0,0,0,1,6777.54,Bronze
ACC-01032,61,4,11146.42,2786.605,4252.95,1360.9407349452558,10.0,1.25,0.0,3,0.0,0.0,11146.42,11146.42,11146.42,0,16,0.07,40.0,3,69,43,368,1,0,0,0,0,1,1545.82,Bronze
ACC-01033,342,19,144116.44,7585.075789473684,26519.7,6737.71383539725,2.1052631578947367,1.4736842105263157,0.05,6,28357.390000000003,112743.13,3015.92,-0.8936145528713019,-0.9732410015492603,25,36,0.52,75.7,0,12,48,1360,3,0,0,0,1,0,0.0,Gold
ACC-01034,598,8,64323.03,8040.37875,16225.39,5521.672938729549,2.5,1.25,0.0,3,30949.16,33373.87,0.0,-0.9999676899893247,-0.999970037336475,12,39,0.38,62.2,2,38,35,966,2,1,0,0,0,1,0.0,Silver
ACC-01035,44,4,13136.91,3284.2275,8126.38,3378.622297933237,3.75,1.75,0.0,2,0.0,0.0,13136.91,13136.91,13136.91,14,40,0.54,66.0,2,29,40,322,2,1,0,0,0,1,16831.48,Silver
ACC-01036,17,2,11028.67,5514.335,6763.77,1766.9679223036285,5.0,1.5,0.3333333333333333,2,0.0,0.0,11028.67,11028.67,11028.67,1,7,0.14,49.6,1,105,30,168,1,1,0,0,1,0,1978.0500000000002,Bronze
ACC-01037,218,24,196091.4,8170.474999999999,24589.16,7497.481976289279,2.7083333333333335,1.8333333333333333,0.0,6,71983.33,83521.93,40586.14,-0.43616701023681126,-0.5140599114518611,16,33,0.61,93.5,1,48,39,1437,3,0,1,1,0,0,0.0,Gold
ACC-01038,765,1,147.99,147.99,147.99,0.0,0.0,1.0,0.0,1,147.99,0.0,0.0,-0.9932881401436338,0.0,3,9,0.03,38.3,5,8,33,801,1,0,1,1,0,0,0.0,Bronze
ACC-01039,999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,21,0.12,19.4,2,69,31,21,1,1,0,0,0,1,15895.14,Bronze
ACC-01040,256,1,958.99,958.99,958.99,0.0,0.0,1.0,0.0,1,0.0,0.0,958.99,958.99,958.99,8,23,0.6,68.5,0,23,62,302,1,0,0,0,1,0,23605.7,Bronze
ACC-01041,796,6,16104.01,2684.0016666666666,5522.34,1922.7565345765092,4.166666666666667,1.3333333333333333,0.0,4,16104.01,0.0,0.0,-0.9999379075207032,0.0,11,39,0.37,41.8,3,98,18,1228,2,1,0,0,0,1,0.0,Silver
ACC-01042,44,5,14821.21,2964.2419999999997,5107.15,1789.8238127732013,4.0,1.0,0.0,4,6388.53,5107.15,3325.5299999999997,-0.47937798241811214,-0.3487798909585662,10,30,0.56,54.8,0,41,43,1232,1,1,0,0,1,0,5024.42,Bronze
ACC-01043,9,8,64415.93,8051.99125,24854.84,7721.611740201168,3.75,1.625,0.0,4,0.0,0.0,64415.93,64415.93,64415.93,11,21,0.88,71.8,2,16,29,302,3,1,0,0,0,1,95673.08,Gold
ACC-01044,7,8,97276.35,12159.54375,39986.2,13147.500698136984,5.625,1.375,0.0,4,0.0,6814.17,90462.18,90462.18,12.273796545060504,10,33,0.47,65.3,2,55,46,636,2,1,1,0,0,1,26595.98,Silver
