order_external_id,account_external_id,order_date,product_external_id,quantity,unit_price,discount_used,discount_pct,order_value,product_category,sales_channel,order_status
ORD-008986,ACC-01120,2024-05-12,PROD-0030,1,1481.59,True,15,1259.35,Fashion,Web,Completed
ORD-008987,ACC-01120,2025-02-03,PROD-0049,1,1723.15,False,0,1723.15,Beauty,Web,Completed
ORD-008988,ACC-01121,2023-02-20,PROD-0021,1,3214.37,True,15,2732.21,Home,Store,Completed
ORD-008989,ACC-01121,2023-04-08,PROD-0017,1,3118.84,True,15,2651.01,Home,Store,Completed
ORD-008990,ACC-01121,2023-10-02,PROD-0044,1,3192.98,True,5,3033.33,Sports,Store,Completed
ORD-008991,ACC-01121,2023-11-25,PROD-0025,2,663.52,False,0,1327.04,Fashion,Store,Completed
ORD-008992,ACC-01122,2024-11-21,PROD-0014,2,5322.18,False,0,10644.36,Home,Web,Completed
ORD-008993,ACC-01122,2025-05-30,PROD-0051,1,354.8,False,0,354.8,Beauty,Web,Completed
ORD-008994,ACC-01122,2025-06-06,PROD-0001,3,2393.75,True,5,6822.19,Electronics,Web,Completed
ORD-008995,ACC-01123,2022-01-22,PROD-0055,2,164.66,False,0,329.32,Beauty,Web,Completed
ORD-008996,ACC-01123,2022-02-19,PROD-0045,1,6769.35,False,0,6769.35,Sports,Web,Completed
ORD-008997,ACC-01123,2022-06-24,PROD-0059,1,507.86,True,5,482.47,Beauty,Web,Returned
ORD-008998,ACC-01123,2022-07-01,PROD-0036,2,2648.64,False,0,5297.28,Fashion,Web,Completed
ORD-008999,ACC-01123,2022-11-19,PROD-0050,2,463.4,False,0,926.8,Beauty,Web,Completed
ORD-009000,ACC-01123,2023-03-03,PROD-0006,2,14118.64,False,0,28237.28,Electronics,Web,Completed
ORD-009001,ACC-01123,2023-09-18,PROD-0030,1,1664.57,True,5,1581.34,Fashion,Web,Completed
ORD-009002,ACC-01123,2024-01-06,PROD-0002,1,7847.06,True,15,6670.0,Electronics,Web,Completed
ORD-009003,ACC-01123,2024-07-03,PROD-0015,1,6162.64,False,0,6162.64,Home,Web,Completed
ORD-009004,ACC-01123,2024-08-12,PROD-0007,2,7803.15,True,5,14825.98,Electronics,Web,Completed
ORD-009005,ACC-01123,2024-11-16,PROD-0039,1,1475.48,False,0,1475.48,Sports,Web,Completed
ORD-009006,ACC-01123,2025-03-08,PROD-0029,2,503.86,True,20,806.18,Fashion,Web,Completed
ORD-009007,ACC-01124,2023-07-07,PROD-0009,3,4967.86,False,0,14903.58,Electronics,Store,Completed
ORD-009008,ACC-01125,2022-10-22,PROD-0024,2,3617.97,True,15,6150.55,Home,Store,Completed
ORD-009009,ACC-01125,2022-11-05,PROD-0061,1,1271.99,True,5,1208.39,Kids,Store,Completed
ORD-009010,ACC-01125,2023-01-10,PROD-0046,3,5627.09,False,0,16881.27,Sports,Store,Completed
ORD-009011,ACC-01125,2023-02-06,PROD-0038,1,4812.9,True,5,4572.25,Sports,Store,Completed
ORD-009012,ACC-01125,2023-02-22,PROD-0056,1,1188.29,True,15,1010.05,Beauty,Store,Completed
ORD-009013,ACC-01125,2023-05-23,PROD-0057,2,1258.81,True,5,2391.74,Beauty,Store,Completed
ORD-009014,ACC-01125,2023-07-13,PROD-0003,1,17740.87,False,0,17740.87,Electronics,Store,Completed
ORD-009015,ACC-01125,2024-01-31,PROD-0020,1,4888.28,False,0,4888.28,Home,Store,Completed
ORD-009016,ACC-01125,2024-05-26,PROD-0002,1,7906.48,False,0,7906.48,Electronics,Store,Completed
ORD-009017,ACC-01125,2024-06-15,PROD-0064,1,2382.44,False,0,2382.44,Kids,Store,Completed
ORD-009018,ACC-01126,2024-04-21,PROD-0027,1,2711.61,False,0,2711.61,Fashion,Store,Completed
ORD-009019,ACC-01126,2024-08-29,PROD-0041,1,1872.71,False,0,1872.71,Sports,Store,Completed
ORD-009020,ACC-01126,2024-09-13,PROD-0040,2,2939.25,False,0,5878.5,Sports,Store,Completed
ORD-009021,ACC-01126,2024-10-17,PROD-0013,1,8950.42,False,0,8950.42,Home,Store,Completed
ORD-009022,ACC-01126,2024-12-13,PROD-0049,2,2451.31,False,0,4902.62,Beauty,Store,Completed
ORD-009023,ACC-01126,2025-03-01,PROD-0005,1,7943.48,False,0,7943.48,Electronics,Store,Completed
ORD-009024,ACC-01126,2025-05-04,PROD-0062,3,1290.94,False,0,3872.82,Kids,Store,Completed
ORD-009025,ACC-01126,2025-05-15,PROD-0003,3,21178.47,False,0,63535.41,Electronics,Store,Completed
ORD-009026,ACC-01126,2025-05-30,PROD-0056,1,1640.63,True,5,1558.6,Beauty,Store,Completed
ORD-009027,ACC-01126,2025-10-17,PROD-0047,2,901.54,False,0,1803.08,Sports,Store,Completed
ORD-009028,ACC-01126,2025-12-03,PROD-0057,2,1654.57,False,0,3309.14,Beauty,Store,Completed
ORD-009029,ACC-01127,2024-10-09,PROD-0042,1,3259.23,False,0,3259.23,Sports,Store,Completed
ORD-009030,ACC-01127,2024-11-29,PROD-0027,2,2358.5,False,0,4717.0,Fashion,Store,Completed
ORD-009031,ACC-01127,2025-01-14,PROD-0027,1,2414.67,False,0,2414.67,Fashion,Store,Completed
ORD-009032,ACC-01127,2025-04-23,PROD-0066,1,1061.3,True,15,902.1,Kids,Store,Completed
ORD-009033,ACC-01127,2025-08-13,PROD-0060,1,1665.27,False,0,1665.27,Beauty,Store,Completed
ORD-009034,ACC-01127,2025-12-09,PROD-0011,1,14511.49,True,5,13785.92,Electronics,Store,Returned
ORD-009035,ACC-01128,2024-07-07,PROD-0055,1,125.98,True,10,113.38,Beauty,Email,Completed
ORD-009036,ACC-01128,2024-08-05,PROD-0035,1,2389.58,True,5,2270.1,Fashion,Email,Completed
ORD-009037,ACC-01128,2025-01-01,PROD-0027,1,2051.2,False,0,2051.2,Fashion,Email,Completed
ORD-009038,ACC-01128,2025-02-26,PROD-0059,1,345.47,True,15,293.65,Beauty,Email,Completed
ORD-009039,ACC-01129,2023-10-28,PROD-0010,2,14743.34,False,0,29486.68,Electronics,Web,Completed
ORD-009040,ACC-01129,2023-11-26,PROD-0008,1,7083.41,True,10,6375.07,Electronics,Web,Completed
ORD-009041,ACC-01129,2024-01-09,PROD-0065,1,4250.43,True,15,3612.87,Kids,Web,Completed
ORD-009042,ACC-01129,2024-03-16,PROD-0017,2,3497.55,True,5,6645.34,Home,Web,Completed
ORD-009043,ACC-01129,2024-09-19,PROD-0034,1,3191.19,False,0,3191.19,Fashion,Web,Completed
ORD-009044,ACC-01129,2024-12-18,PROD-0033,1,2492.72,True,5,2368.08,Fashion,Web,Completed
ORD-009045,ACC-01129,2025-02-09,PROD-0051,1,345.08,False,0,345.08,Beauty,Web,Completed
ORD-009046,ACC-01129,2025-05-08,PROD-0027,1,2066.68,False,0,2066.68,Fashion,Web,Completed
ORD-009047,ACC-01129,2025-06-06,PROD-0070,1,2761.92,True,10,2485.73,Kids,Web,Completed
ORD-009048,ACC-01129,2025-06-13,PROD-0054,1,2131.28,False,0,2131.28,Beauty,Web,Completed
ORD-009049,ACC-01130,2024-06-16,PROD-0063,2,3594.76,False,0,7189.52,Kids,Email,Completed
ORD-009050,ACC-01130,2024-06-23,PROD-0064,1,2511.38,True,15,2134.67,Kids,Email,Completed
ORD-009051,ACC-01130,2024-07-23,PROD-0024,1,3153.68,True,20,2522.94,Home,Email,Completed
ORD-009052,ACC-01130,2024-10-01,PROD-0048,2,2368.3,False,0,4736.6,Sports,Email,Completed
ORD-009053,ACC-01130,2024-11-23,PROD-0001,1,3276.41,True,10,2948.77,Electronics,Email,Completed
ORD-009054,ACC-01130,2024-11-30,PROD-0047,1,802.4,False,0,802.4,Sports,Email,Completed
ORD-009055,ACC-01130,2025-01-21,PROD-0062,1,892.25,False,0,892.25,Kids,Email,Completed
ORD-009056,ACC-01130,2025-10-09,PROD-0004,2,11229.71,False,0,22459.42,Electronics,Email,Completed
ORD-009057,ACC-01131,2022-02-13,PROD-0041,2,1338.67,True,5,2543.47,Sports,Web,Completed
ORD-009058,ACC-01131,2022-12-11,PROD-0025,1,661.87,True,10,595.68,Fashion,Web,Completed
ORD-009059,ACC-01131,2022-12-29,PROD-0029,2,514.01,True,5,976.62,Fashion,Web,Completed
ORD-009060,ACC-01132,2022-04-16,PROD-0006,1,13592.29,True,15,11553.45,Electronics,Web,Completed
ORD-009061,ACC-01132,2022-06-25,PROD-0014,1,4680.87,False,0,4680.87,Home,Web,Completed
ORD-009062,ACC-01132,2022-07-27,PROD-0060,1,1836.31,False,0,1836.31,Beauty,Web,Completed
ORD-009063,ACC-01132,2022-09-01,PROD-0017,1,3565.38,False,0,3565.38,Home,Web,Completed
ORD-009064,ACC-01132,2022-12-17,PROD-0071,1,2968.61,True,10,2671.75,Kids,Web,Completed
ORD-009065,ACC-01133,2023-11-12,PROD-0032,1,430.39,True,15,365.83,Fashion,Mobile App,Completed
ORD-009066,ACC-01133,2023-12-08,PROD-0057,2,1485.48,True,15,2525.32,Beauty,Mobile App,Completed
ORD-009067,ACC-01133,2024-01-01,PROD-0051,1,281.59,False,0,281.59,Beauty,Mobile App,Completed
ORD-009068,ACC-01133,2024-04-15,PROD-0056,1,1274.84,True,10,1147.36,Beauty,Mobile App,Completed
ORD-009069,ACC-01133,2024-04-24,PROD-0038,1,5256.25,True,15,4467.81,Sports,Mobile App,Completed
ORD-009070,ACC-01133,2024-05-01,PROD-0038,1,5638.46,True,15,4792.69,Sports,Mobile App,Completed
ORD-009071,ACC-01133,2024-07-16,PROD-0054,1,1873.78,False,0,1873.78,Beauty,Mobile App,Completed
ORD-009072,ACC-01133,2024-10-28,PROD-0019,4,5448.43,True,5,20704.03,Home,Mobile App,Completed
ORD-009073,ACC-01133,2025-05-20,PROD-0003,2,17341.57,False,0,34683.14,Electronics,Mobile App,Completed
ORD-009074,ACC-01134,2022-10-29,PROD-0003,1,17493.88,False,0,17493.88,Electronics,Store,Completed
ORD-009075,ACC-01134,2023-01-31,PROD-0016,1,1821.8,True,5,1730.71,Home,Store,Completed
ORD-009076,ACC-01135,2024-03-11,PROD-0050,1,509.64,True,10,458.68,Beauty,Mobile App,Completed
ORD-009077,ACC-01135,2024-09-23,PROD-0037,1,2382.27,False,0,2382.27,Sports,Mobile App,Returned
ORD-009078,ACC-01135,2024-10-07,PROD-0002,4,9695.26,True,5,36841.99,Electronics,Mobile App,Completed
ORD-009079,ACC-01135,2025-02-01,PROD-0011,1,12406.92,True,5,11786.57,Electronics,Mobile App,Completed
ORD-009080,ACC-01135,2025-03-05,PROD-0031,1,3757.69,False,0,3757.69,Fashion,Mobile App,Completed
ORD-009081,ACC-01135,2025-03-30,PROD-0050,2,461.39,False,0,922.78,Beauty,Mobile App,Completed
ORD-009082,ACC-01135,2025-04-22,PROD-0027,1,2561.02,False,0,2561.02,Fashion,Mobile App,Completed
ORD-009083,ACC-01136,2023-06-18,PROD-0016,3,1666.34,False,0,4999.02,Home,Mobile App,Completed
ORD-009084,ACC-01136,2024-05-08,PROD-0020,1,4101.12,True,10,3691.01,Home,Mobile App,Completed
ORD-009085,ACC-01136,2024-06-08,PROD-0059,2,404.03,True,5,767.66,Beauty,Mobile App,Completed
ORD-009086,ACC-01137,2023-06-11,PROD-0025,2,783.63,True,15,1332.17,Fashion,Mobile App,Completed
ORD-009087,ACC-01137,2023-06-18,PROD-0067,1,3852.67,True,15,3274.77,Kids,Mobile App,Completed
ORD-009088,ACC-01137,2023-07-17,PROD-0047,2,616.07,False,0,1232.14,Sports,Mobile App,Completed
ORD-009089,ACC-01137,2023-07-29,PROD-0056,2,1067.67,False,0,2135.34,Beauty,Mobile App,Completed
ORD-009090,ACC-01137,2023-11-25,PROD-0062,2,1082.59,False,0,2165.18,Kids,Mobile App,Completed
ORD-009091,ACC-01138,2023-11-16,PROD-0001,1,2685.89,False,0,2685.89,Electronics,Mobile App,Completed
ORD-009092,ACC-01138,2023-12-24,PROD-0055,1,209.56,False,0,209.56,Beauty,Mobile App,Completed
ORD-009093,ACC-01138,2023-12-31,PROD-0018,1,3757.6,False,0,3757.6,Home,Mobile App,Completed
ORD-009094,ACC-01138,2024-01-10,PROD-0004,1,10588.54,True,10,9529.69,Electronics,Mobile App,Completed
ORD-009095,ACC-01138,2024-05-31,PROD-0016,1,1761.7,True,10,1585.53,Home,Mobile App,Completed
ORD-009096,ACC-01138,2025-06-17,PROD-0070,1,3506.43,False,0,3506.43,Kids,Mobile App,Completed
ORD-009097,ACC-01138,2025-07-31,PROD-0019,1,6691.76,True,5,6357.17,Home,Mobile App,Completed
ORD-009098,ACC-01138,2025-08-13,PROD-0072,2,435.06,True,10,783.11,Kids,Mobile App,Returned
ORD-009099,ACC-01138,2025-12-01,PROD-0030,1,2285.07,True,20,1828.06,Fashion,Mobile App,Completed
ORD-009100,ACC-01139,2022-04-22,PROD-0008,2,5983.78,True,5,11369.18,Electronics,Store,Completed
ORD-009101,ACC-01139,2022-07-28,PROD-0021,1,3357.56,True,10,3021.8,Home,Store,Completed
ORD-009102,ACC-01139,2022-08-06,PROD-0006,1,12982.99,True,10,11684.69,Electronics,Store,Completed
ORD-009103,ACC-01139,2022-09-28,PROD-0048,2,2070.26,False,0,4140.52,Sports,Store,Completed
ORD-009104,ACC-01139,2023-04-20,PROD-0027,1,2331.59,True,10,2098.43,Fashion,Store,Completed
ORD-009105,ACC-01139,2023-06-07,PROD-0043,1,5835.6,True,10,5252.04,Sports,Store,Completed
ORD-009106,ACC-01139,2023-11-24,PROD-0014,3,5484.32,False,0,16452.96,Home,Store,Completed
ORD-009107,ACC-01139,2024-08-10,PROD-0017,1,2928.74,False,0,2928.74,Home,Store,Completed
ORD-009108,ACC-01139,2025-06-21,PROD-0019,2,6653.83,False,0,13307.66,Home,Store,Completed
ORD-009109,ACC-01139,2025-11-27,PROD-0017,1,3738.26,False,0,3738.26,Home,Store,Completed
ORD-009110,ACC-01140,2023-10-19,PROD-0053,1,1339.82,True,5,1272.83,Beauty,Email,Completed
ORD-009111,ACC-01141,2024-02-18,PROD-0060,2,1678.86,False,0,3357.72,Beauty,Web,Completed
ORD-009112,ACC-01141,2024-05-10,PROD-0014,1,4552.1,True,5,4324.5,Home,Web,Completed
ORD-009113,ACC-01141,2024-07-02,PROD-0040,1,2225.78,True,5,2114.49,Sports,Web,Completed
ORD-009114,ACC-01141,2024-12-22,PROD-0043,1,6616.81,False,0,6616.81,Sports,Web,Completed
ORD-009115,ACC-01141,2025-07-02,PROD-0030,1,1849.53,False,0,1849.53,Fashion,Web,Completed
ORD-009116,ACC-01141,2025-11-23,PROD-0020,2,5557.19,True,15,9447.22,Home,Web,Completed
ORD-009117,ACC-01141,2025-12-21,PROD-0017,1,2953.48,False,0,2953.48,Home,Web,Completed
ORD-009118,ACC-01142,2023-04-23,PROD-0064,1,2392.57,False,0,2392.57,Kids,Web,Completed
ORD-009119,ACC-01142,2023-08-14,PROD-0023,1,4127.22,False,0,4127.22,Home,Web,Completed
ORD-009120,ACC-01142,2023-09-19,PROD-0008,1,6725.42,False,0,6725.42,Electronics,Web,Completed
ORD-009121,ACC-01142,2023-09-26,PROD-0017,1,2838.24,False,0,2838.24,Home,Web,Completed
ORD-009122,ACC-01142,2024-01-27,PROD-0067,1,3438.02,False,0,3438.02,Kids,Web,Completed
ORD-009123,ACC-01142,2024-11-11,PROD-0010,1,16657.56,False,0,16657.56,Electronics,Web,Completed
ORD-009124,ACC-01143,2022-04-10,PROD-0050,1,494.3,False,0,494.3,Beauty,Web,Completed
ORD-009125,ACC-01143,2022-05-29,PROD-0014,4,4979.05,True,5,18920.39,Home,Web,Completed
ORD-009126,ACC-01143,2022-07-11,PROD-0020,1,4693.21,True,5,4458.55,Home,Web,Completed
ORD-009127,ACC-01143,2022-08-16,PROD-0026,1,1489.41,False,0,1489.41,Fashion,Web,Completed
ORD-009128,ACC-01143,2022-09-13,PROD-0022,3,6099.79,False,0,18299.37,Home,Web,Completed
ORD-009129,ACC-01143,2022-09-20,PROD-0044,1,3181.69,False,0,3181.69,Sports,Web,Completed
ORD-009130,ACC-01144,2024-09-05,PROD-0055,1,161.82,True,15,137.55,Beauty,Web,Completed
ORD-009131,ACC-01144,2024-09-24,PROD-0041,1,1699.25,False,0,1699.25,Sports,Web,Completed
ORD-009132,ACC-01144,2024-11-24,PROD-0056,1,1341.69,True,15,1140.44,Beauty,Web,Completed
ORD-009133,ACC-01144,2025-01-25,PROD-0029,2,489.04,False,0,978.08,Fashion,Web,Completed
ORD-009134,ACC-01144,2025-02-03,PROD-0019,1,5843.5,False,0,5843.5,Home,Web,Completed
ORD-009135,ACC-01144,2025-11-04,PROD-0014,1,5022.85,False,0,5022.85,Home,Web,Completed
ORD-009136,ACC-01144,2025-11-28,PROD-0040,1,2970.5,True,5,2821.98,Sports,Web,Completed
ORD-009137,ACC-01145,2022-04-16,PROD-0069,1,3703.6,False,0,3703.6,Kids,Mobile App,Completed
ORD-009138,ACC-01145,2022-07-04,PROD-0072,2,370.29,False,0,740.58,Kids,Mobile App,Completed
ORD-009139,ACC-01145,2022-07-15,PROD-0071,2,2924.09,False,0,5848.18,Kids,Mobile App,Completed
ORD-009140,ACC-01145,2022-12-19,PROD-0015,1,6566.68,False,0,6566.68,Home,Mobile App,Completed
ORD-009141,ACC-01145,2023-03-20,PROD-0021,2,4132.2,True,10,7437.96,Home,Mobile App,Completed
ORD-009142,ACC-01145,2023-05-27,PROD-0019,1,5747.67,True,5,5460.29,Home,Mobile App,Completed
ORD-009143,ACC-01145,2023-11-05,PROD-0028,1,1675.31,True,5,1591.54,Fashion,Mobile App,Completed
ORD-009144,ACC-01145,2024-03-26,PROD-0025,1,854.82,False,0,854.82,Fashion,Mobile App,Completed
ORD-009145,ACC-01145,2024-04-13,PROD-0044,1,3274.04,True,5,3110.34,Sports,Mobile App,Completed
ORD-009146,ACC-01145,2024-06-10,PROD-0007,2,7178.66,True,10,12921.59,Electronics,Mobile App,Completed
ORD-009147,ACC-01146,2024-07-12,PROD-0006,1,12216.41,False,0,12216.41,Electronics,Email,Completed
ORD-009148,ACC-01146,2024-07-19,PROD-0007,1,7650.65,False,0,7650.65,Electronics,Email,Completed
ORD-009149,ACC-01146,2024-09-05,PROD-0071,1,2821.24,False,0,2821.24,Kids,Email,Completed
ORD-009150,ACC-01146,2025-02-22,PROD-0026,2,1835.5,False,0,3671.0,Fashion,Email,Completed
ORD-009151,ACC-01146,2025-08-01,PROD-0045,3,5378.56,False,0,16135.68,Sports,Email,Completed
ORD-009152,ACC-01146,2025-11-01,PROD-0011,2,11005.56,False,0,22011.12,Electronics,Email,Completed
ORD-009153,ACC-01147,2023-07-19,PROD-0012,2,5775.42,False,0,11550.84,Electronics,Email,Completed
ORD-009154,ACC-01147,2023-09-20,PROD-0060,1,1452.13,True,5,1379.52,Beauty,Email,Completed
ORD-009155,ACC-01147,2023-10-06,PROD-0014,3,4228.85,True,10,11417.9,Home,Email,Completed
ORD-009156,ACC-01147,2023-12-09,PROD-0031,1,4026.26,True,5,3824.95,Fashion,Email,Completed
ORD-009157,ACC-01147,2024-07-04,PROD-0059,1,460.49,False,0,460.49,Beauty,Email,Completed
ORD-009158,ACC-01147,2024-09-12,PROD-0027,1,2361.63,True,5,2243.55,Fashion,Email,Completed
ORD-009159,ACC-01147,2025-03-22,PROD-0065,2,4022.14,True,5,7642.07,Kids,Email,Completed
ORD-009160,ACC-01147,2025-05-29,PROD-0019,1,5779.31,True,10,5201.38,Home,Email,Completed
ORD-009161,ACC-01148,2025-01-31,PROD-0045,1,5733.19,True,5,5446.53,Sports,Store,Completed
ORD-009162,ACC-01148,2025-03-18,PROD-0015,1,5417.93,False,0,5417.93,Home,Store,Completed
ORD-009163,ACC-01148,2025-07-24,PROD-0017,1,2413.58,True,10,2172.22,Home,Store,Completed
ORD-009164,ACC-01148,2025-08-31,PROD-0054,2,1664.95,False,0,3329.9,Beauty,Store,Returned
ORD-009165,ACC-01148,2025-10-04,PROD-0056,1,1090.55,False,0,1090.55,Beauty,Store,Completed
ORD-009166,ACC-01149,2022-09-13,PROD-0044,1,2585.79,True,10,2327.21,Sports,Store,Completed
ORD-009167,ACC-01149,2022-10-23,PROD-0029,1,410.71,False,0,410.71,Fashion,Store,Completed
ORD-009168,ACC-01150,2022-04-28,PROD-0022,1,4795.26,False,0,4795.26,Home,Mobile App,Completed
ORD-009169,ACC-01150,2022-08-06,PROD-0068,2,1861.04,True,10,3349.87,Kids,Mobile App,Completed
ORD-009170,ACC-01150,2022-09-11,PROD-0034,1,3230.37,False,0,3230.37,Fashion,Mobile App,Returned
ORD-009171,ACC-01150,2022-12-17,PROD-0022,1,5325.37,False,0,5325.37,Home,Mobile App,Completed
ORD-009172,ACC-01150,2023-04-21,PROD-0015,1,5086.34,True,15,4323.39,Home,Mobile App,Completed
ORD-009173,ACC-01150,2023-08-24,PROD-0003,1,16321.03,True,15,13872.88,Electronics,Mobile App,Returned
ORD-009174,ACC-01150,2023-11-29,PROD-0041,1,1767.0,True,10,1590.3,Sports,Mobile App,Completed
ORD-009175,ACC-01150,2023-12-14,PROD-0059,1,493.49,True,15,419.47,Beauty,Mobile App,Completed
ORD-009176,ACC-01150,2024-01-17,PROD-0069,1,3780.21,True,15,3213.18,Kids,Mobile App,Completed
ORD-009177,ACC-01150,2024-02-07,PROD-0061,1,1238.21,False,0,1238.21,Kids,Mobile App,Completed
ORD-009178,ACC-01150,2024-04-16,PROD-0043,1,4879.26,False,0,4879.26,Sports,Mobile App,Completed
ORD-009179,ACC-01151,2022-01-28,PROD-0024,1,2989.3,True,15,2540.91,Home,Web,Completed
ORD-009180,ACC-01151,2022-03-06,PROD-0061,1,1253.56,False,0,1253.56,Kids,Web,Returned
ORD-009181,ACC-01151,2022-03-13,PROD-0005,1,5437.17,False,0,5437.17,Electronics,Web,Completed
ORD-009182,ACC-01151,2022-05-31,PROD-0069,1,3374.69,True,15,2868.49,Kids,Web,Completed
ORD-009183,ACC-01151,2022-06-22,PROD-0068,2,2411.34,False,0,4822.68,Kids,Web,Completed
ORD-009184,ACC-01151,2022-06-29,PROD-0042,2,3624.44,False,0,7248.88,Sports,Web,Completed
ORD-009185,ACC-01151,2022-08-21,PROD-0028,1,1598.94,True,15,1359.1,Fashion,Web,Completed
ORD-009186,ACC-01151,2022-09-12,PROD-0019,2,6199.33,False,0,12398.66,Home,Web,Completed
ORD-009187,ACC-01151,2023-02-19,PROD-0025,1,830.41,False,0,830.41,Fashion,Web,Completed
ORD-009188,ACC-01151,2023-03-14,PROD-0008,1,5389.76,True,10,4850.78,Electronics,Web,Returned
ORD-009189,ACC-01151,2023-03-21,PROD-0007,2,8580.64,False,0,17161.28,Electronics,Web,Returned
ORD-009190,ACC-01152,2025-03-08,PROD-0060,2,1648.2,False,0,3296.4,Beauty,Mobile App,Completed
ORD-009191,ACC-01152,2025-07-10,PROD-0052,3,2069.03,False,0,6207.09,Beauty,Mobile App,Completed
ORD-009192,ACC-01152,2025-07-31,PROD-0012,2,6766.51,True,5,12856.37,Electronics,Mobile App,Completed
ORD-009193,ACC-01152,2025-09-30,PROD-0047,1,681.98,True,10,613.78,Sports,Mobile App,Completed
ORD-009194,ACC-01152,2025-12-09,PROD-0024,3,4577.59,False,0,13732.77,Home,Mobile App,Completed
ORD-009195,ACC-01153,2022-08-22,PROD-0002,1,8065.35,False,0,8065.35,Electronics,Mobile App,Completed
ORD-009196,ACC-01153,2022-10-30,PROD-0002,1,8803.46,True,5,8363.29,Electronics,Mobile App,Completed
ORD-009197,ACC-01153,2023-04-17,PROD-0023,2,3818.75,True,10,6873.75,Home,Mobile App,Completed
ORD-009198,ACC-01153,2023-09-17,PROD-0052,2,1804.82,False,0,3609.64,Beauty,Mobile App,Completed
ORD-009199,ACC-01153,2023-11-01,PROD-0065,1,4555.79,False,0,4555.79,Kids,Mobile App,Completed
ORD-009200,ACC-01154,2024-01-09,PROD-0007,2,8867.83,False,0,17735.66,Electronics,Mobile App,Completed
ORD-009201,ACC-01154,2024-01-30,PROD-0004,1,10335.27,False,0,10335.27,Electronics,Mobile App,Completed
ORD-009202,ACC-01154,2024-07-31,PROD-0019,1,8394.83,False,0,8394.83,Home,Mobile App,Completed
ORD-009203,ACC-01154,2024-09-25,PROD-0030,2,2125.96,False,0,4251.92,Fashion,Mobile App,Completed
ORD-009204,ACC-01154,2024-10-03,PROD-0034,1,4011.39,False,0,4011.39,Fashion,Mobile App,Completed
ORD-009205,ACC-01154,2024-10-10,PROD-0059,1,441.1,False,0,441.1,Beauty,Mobile App,Completed
ORD-009206,ACC-01154,2025-01-26,PROD-0071,2,3455.56,True,5,6565.56,Kids,Mobile App,Completed
ORD-009207,ACC-01154,2025-08-06,PROD-0008,1,8242.89,False,0,8242.89,Electronics,Mobile App,Completed
ORD-009208,ACC-01154,2025-08-19,PROD-0035,1,3211.31,True,5,3050.74,Fashion,Mobile App,Completed
ORD-009209,ACC-01154,2025-09-21,PROD-0019,2,7965.53,False,0,15931.06,Home,Mobile App,Completed
ORD-009210,ACC-01154,2025-11-08,PROD-0018,1,3372.02,False,0,3372.02,Home,Mobile App,Completed
ORD-009211,ACC-01154,2025-11-26,PROD-0067,1,5515.25,False,0,5515.25,Kids,Mobile App,Completed
ORD-009212,ACC-01155,2022-03-11,PROD-0014,3,3762.08,True,5,10721.93,Home,Web,Completed
ORD-009213,ACC-01155,2022-06-03,PROD-0064,1,2285.19,True,10,2056.67,Kids,Web,Completed
ORD-009214,ACC-01155,2022-06-25,PROD-0062,1,1006.75,False,0,1006.75,Kids,Web,Completed
ORD-009215,ACC-01155,2022-07-11,PROD-0041,1,1485.24,False,0,1485.24,Sports,Web,Completed
ORD-009216,ACC-01155,2022-09-19,PROD-0045,1,6913.63,True,15,5876.59,Sports,Web,Completed
ORD-009217,ACC-01155,2023-03-18,PROD-0026,1,1780.79,True,15,1513.67,Fashion,Web,Completed
ORD-009218,ACC-01156,2022-04-23,PROD-0022,1,4813.36,False,0,4813.36,Home,Store,Completed
ORD-009219,ACC-01156,2022-06-13,PROD-0060,1,1780.72,False,0,1780.72,Beauty,Store,Completed
ORD-009220,ACC-01156,2023-01-26,PROD-0068,3,2200.76,False,0,6602.28,Kids,Store,Completed
ORD-009221,ACC-01156,2023-07-18,PROD-0055,1,166.63,False,0,166.63,Beauty,Store,Completed
ORD-009222,ACC-01156,2023-08-11,PROD-0035,2,2843.43,False,0,5686.86,Fashion,Store,Completed
ORD-009223,ACC-01156,2023-09-02,PROD-0030,1,1973.79,False,0,1973.79,Fashion,Store,Completed
ORD-009224,ACC-01156,2023-09-09,PROD-0034,1,2914.95,True,5,2769.2,Fashion,Store,Completed
ORD-009225,ACC-01156,2023-10-18,PROD-0031,2,3202.09,False,0,6404.18,Fashion,Store,Completed
ORD-009226,ACC-01157,2024-02-21,PROD-0023,1,4189.58,False,0,4189.58,Home,Web,Completed
ORD-009227,ACC-01157,2024-03-30,PROD-0027,2,2737.33,True,5,5200.93,Fashion,Web,Completed
ORD-009228,ACC-01157,2024-05-24,PROD-0064,1,3041.49,False,0,3041.49,Kids,Web,Completed
ORD-009229,ACC-01157,2024-05-31,PROD-0071,2,3309.1,False,0,6618.2,Kids,Web,Completed
ORD-009230,ACC-01157,2024-06-07,PROD-0070,1,3754.53,False,0,3754.53,Kids,Web,Completed
ORD-009231,ACC-01157,2024-07-05,PROD-0009,2,6656.7,False,0,13313.4,Electronics,Web,Completed
ORD-009232,ACC-01157,2024-07-30,PROD-0009,3,5972.09,False,0,17916.27,Electronics,Web,Completed
ORD-009233,ACC-01157,2024-08-22,PROD-0067,1,4220.1,False,0,4220.1,Kids,Web,Completed
ORD-009234,ACC-01157,2024-09-01,PROD-0006,1,13952.55,False,0,13952.55,Electronics,Web,Completed
